card_name	count
Gadarla, the Mystery Dust Kaiju	6
Gameciel, the Sea Turtle Kaiju	6
Jizukiru, the Star Destroying Kaiju	6
Radian, the Multidimensional Kaiju	6
Kyoutou Waterfront	6
Kaiju Capture Mission	6
Amorphage Envy	6
Amorphage Gluttony	6
Amorphage Greed	6
Amorphage Lechery	6
Amorphage Pride	6
Amorphage Infection	6
Arnis, the Empowered Warrior	6
Jigabyte	6
Blackwing - Kris the Crack of Dawn	6
PSY-Frame Driver	6
PSY-Framegear Alpha	6
PSY-Framegear Beta	6
PSY-Framegear Delta	6
PSY-Framegear Epsilon	6
PSY-Framegear Gamma	6
PSY-Frame Circuit	6
PSY-Frame Overload	6
PSY-Framelord Omega	6
PSY-Framelord Zeta	6
Aroma Jar	6
Black Luster Soldier - Super Soldier	6
Gateway to Chaos	6
Super Soldier Ritual	6
Super Soldier Shield	6
Dragonecro Nethersoul Dragon	6
Scrap Factory	6
Cactus Fighter	6
Ash Blossom & Joyous Spring	6
Snowdust Giant	6
Mahunder	6
Pahunder	6
Sishunder	6
Bujinki Amaterasu	6
Hazy Flame Mantikor	6
Infernoid Piaty	6
Enervating Mist	6
Roc from the Valley of Haze	6
Phantom Beast Thunder-Pegasus	6
Token Thanksgiving	6
Armed Changer	6
Nobleman-Eater Bug	6
Searchlightman	6
Great Long Nose	6
Destruction Cyclone	6
Slash Draw	6
Firestorm Prominence	6
Sage of Silence	6
Introduction to Gallantry	6
Seismic Crasher	6
The Emperor's Holiday	6
Spirit Ryu	6
Dark Lucius LV4	6
Desertapir	6
Gryphon's Feather Duster	6
Blasting Fuse	6
Raging Earth	6
Magical Scientist	6
Radiant Spirit	6
Union Rider	6
Protective Soul Ailin	6
Trap of Darkness	6
Fine	6
Interplanetary Invader "A"	6
Defensive Tactics	6
Gladiator Beast's Battle Gladius	6
Disarm	6
Parry	6
R-Genex Overseer	6
Miraculous Rebirth	6
Berserking	6
Genex Ally Volcannon	6
Gishki Marker	6
Gemini Lancer	6
Synchro Control	6
March Towards Ragnarok	6
Treaty on Uniform Nomenclature	6
Timeater	6
Wave-Motion Inferno	6
Malefic Parallel Gear	6
Malefic World	6
Malefic Paradox Dragon	6
Worm Opera	6
Amazoness Shamanism	6
Updraft	6
Summon Limit	6
Heavy Freight Train Derricrane	6
Number 81: Superdreadnought Rail Cannon Super Dora	6
Genex Solar	6
Genex Ally Reliever	6
Kujakujaku	6
Jackpot 7	6
Vampire Hunter	6
Evoltile Elginero	6
Evoltile Lagosucho	6
D/D/D Supreme King Kaiser	6
Blind Spot Strike	6
Secret Sect Druid Dru	6
Secret Sect Druid Wid	6
Ghostrick Night	6
Ghostrick Angel of Mischief	6
Galaxy-Eyes Full Armor Photon Dragon	6
A Man with Wdjat	6
Aswan Apparition	6
That Which Feeds on Life	6
Storm	6
Heroic Challenger - War Hammer	6
Number 86: Heroic Champion - Rhongomyniad	6
Number 47: Nightmare Shark	6
Overlay Owl	6
Survival of the Fittest	6
Onomatopia	6
Cybernetic Fusion Support	6
Tualatin	6
Black Potan	6
Pyro Clock of Destiny	6
Trap Reclamation	6
DNA Checkup	6
Ritual of Destruction	6
Sword Master	6
Koa'ki Meiru Speeder	6
Nega-Ton Corepanel	6
Reed Butterfly	6
Junk Collector	6
Shien's Scheme	6
Yellow Baboon, Archer of the Forest	5
Unicorn Beacon	5
Blackwing - Aurora the Northern Lights	5
Winged Kuriboh LV9	5
Trust Guardian	5
Barrier Wave	5
Deal of Phantom	5
Morphtronic Rusty Engine	5
Noisy Gnat	5
Ambitious Gofer	5
Light-Imprisoning Mirror	5
Kozaky	5
Magical Plant Mandragola	5
Inverse Universe	5
Gemini Booster	5
Spellbook Organization	5
Pharaoh's Treasure	5
Terra the Terrible	5
Ancient Sorcerer	5
Steel Ogre Grotto #2	5
Illusionist Faceless Mage	5
Parrot Dragon	5
Waterdragon Fairy	5
Queen of Autumn Leaves	5
Mystical Capture Chain	5
Twin-Headed Fire Dragon	5
Metal Fish	5
Masked Beast Des Gardius	5
Corroding Shark	5
Vile Germs	5
Steel Ogre Grotto #1	5
Spikebot	5
Flame Cerebrus	5
Sea King Dragon	5
Sentinel of the Seas	5
Trent	5
Des Feral Imp	5
Psychic Emperor	5
Qliphort Stealth	5
Laser Qlip	5
Re-qliate	5
Pulao, Wind of the Yang Zing	5
Brotherhood of the Fire Fist - Raven	5
Brotherhood of the Fire Fist - Rooster	5
Brotherhood of the Fire Fist - Spirit	5
Bujingi Boar	5
Bujingi Ibis	5
Bujingi Wolf	5
Bujin Regalia - The Mirror	5
Masked HERO Koga	5
Battlecruiser Dianthus	5
Chaos Zone	5
Dragon Shield	5
Call of the Atlanteans	5
Abyss-strom	5
Nightmare Archfiends	5
Hero Ring	5
Evil HERO Wild Cyclone	5
Evilswarm Nightmare	5
Gagagaguard	5
Gagagarush	5
Resonance Device	5
Swords at Dawn	5
Tackle Crusader	5
Deep Dark Trap Hole	5
Fool of Prophecy	5
Reaper of Prophecy	5
World of Prophecy	5
Spellbook Library of the Heliosphere	5
Kaiser Colosseum	5
Red Dragon Vase	5
Scarlet Security	5
Lancephorhynchus	5
Kuriphoton	5
Photon Wyvern	5
Searing Fire Wall	5
Infernal Flame Vixen	5
Pot of Benevolence	5
Construction Train Signal Red	5
Senior Silver Ninja	5
Ninjitsu Art of Duplication	5
Jewels of the Valiant	5
Assault Revival	5
Machine King - 3000 B.C.	5
Different Dimension Dragon	5
Satellarknight Sirius	5
Hexatellarknight	5
Cir, Malebranche of the Burning Abyss	5
Graff, Malebranche of the Burning Abyss	5
Berserker Crush	5
Guard Penalty	5
Volcanic Recharge	5
D/D/D Wave Oblivion King Caesar Ragnarok	5
Majespecter Sonics	5
Majespecter Tempest	5
Majespecter Tornado	5
Abyss Warrior	5
Painful Decision	5
Evigishki Levianima	5
Koa'ki Meiru Beetle	5
United Front	5
Artifact Labrys	5
Artifact Moralltach	5
Mithra the Thunder Vassal	5
The Prime Monarch	5
Chaofeng, Phantom of the Yang Zing	5
Dante, Pilgrim of the Burning Abyss	5
Odd-Eyes Fusion	5
Opera the Melodious Diva	5
Score the Melodious Diva	5
Armor Break	5
Chthonian Polymer	5
Electromagnetic Bagworm	5
Knight of the Red Lotus	5
Red-Eyes Transmigration	5
Red-Eyes Spirit	5
Toon Cyber Dragon	5
Comic Hand	5
Shadow Toon	5
Roar of the Earthbound Immortal	5
Boon of the Meklord Emperor	5
Meklord Astro Mekanikle	5
Psi-Curse	5
Cosmic Cyclone	5
Synkron Resonator	5
Red Cocoon	5
Changing Destiny	5
Shadow Impulse	5
Raphion, the Timelord	5
Sadion, the Timelord	5
Infinite Machine	5
Healing Wave Generator	5
D/D/D Dragonbane King Beowulf	5
Fluffal Crane	5
Frightfur Factory	5
Fusion Recycling Plant	5
Predaplant Darlingtonia Cobra	5
Predaplanet	5
Hi-Speed Re-Level	5
Acrobatic Magician	5
Performance Hurricane	5
Odd-Eyes Dragon	5
Performapal Handstandaccoon	5
Raidraptor - Return	5
Black Fang Magician	5
Purple Poison Magician	5
Supreme King Dragon Starving Venom	5
Last Resort	5
Cyber Kirin	5
Chrysalis Dolphin	5
Snow Dragon	5
Snowman Creator	5
Aleister the Invoker	5
Invoked Cocytus	5
Invoked Caliga	5
Invoked Elysium	5
Blazing Mirror Force	5
Borrelguard Dragon	5
Topologic Gumblar Dragon	5
Transcode Talker	5
Link Restart	5
Borreload eXcharge Dragon	5
Mecha Phantom Beast Kalgriffin	5
Mecha Phantom Beast Sabre Hawk	5
Rank-Up-Magic Admiration of the Thousands	5
Number 99: Utopic Dragon	5
Chronomaly Moai Carrier	5
Gogogo Goram	5
CXyz Barian Hope	5
Jawsman	5
Damage Diet	5
Battle Break	5
Elemental HERO Poison Rose	5
Vylon Filament	5
Winged Minion	5
Illusion Balloons	5
Granmarg the Mega Monarch	5
Dinomic Powerload	5
Finite Cards	5
Dinomist Eruption	5
Kumongous, the Sticky String Kaiju	5
Super Anti-Kaiju War Machine Mecha-Dogoran	5
Thunder King, the Lightningstrike Kaiju	5
Dragoroar	5
Interrupted Kaiju Slumber	5
The Kaiju Files	5
Ghost Reaper & Winter Cherries	5
Charging Gaia the Fierce Knight	5
Super Soldier Soul	5
Chu-Ske the Mouse Fighter	5
Naturia Ragweed	5
Jinzo - Jector	5
Mound of the Bound Creator	5
Inzektor Giga-Cricket	5
Inzektor Axe - Zektahawk	5
Cloudcastle	5
Lucent, Netherlord of Dark World	5
Daigusto Falcos	5
Geargiauger	5
Downerd Magician	5
Whirlwind Weasel	5
Silent Insect	5
Soul Demolition	5
Fear from the Dark	5
Level Conversion Lab	5
Dragon Spirit of White	5
Number 38: Hope Harbinger Dragon Titanic Galaxy	5
Mid Shield Gardna	5
Cobraman Sakuzy	5
D.D. Borderline	5
Last Turn	5
Gravekeeper's Vassal	5
Umbral Soul	5
Iris, the Earth Mother	5
Mei-Kou, Master of Barriers	5
D.D.M. - Different Dimension Master	5
Centrifugal Field	5
Hysteric Fairy	5
Marionette Mite	5
Dummy Golem	5
Dark Lucius LV6	5
Element Soldier	5
Anti-Fusion Device	5
Ritual Sealing	5
Vampiric Orchis	5
Rainbow Gravity	5
Cranium Fish	5
Homunculus the Alchemic Being	5
Witch Doctor of Sparta	5
Worm Falco	5
Dragunity Legion	5
Fabled Urustos	5
Rockstone Warrior	5
Hyper Psychic Blaster/Assault Mode	5
Gaia Drake, the Universal Force	5
Skull Mariner	5
Lion Alligator	5
Anti-Spell	5
Super Rush Recklessly	5
Evolutionary Bridge	5
Terminal World	5
Bond Between Teacher and Student	5
Fish Rain	5
Aquamirror Illusion	5
Transforming Sphere	5
Shield Spear	5
Evolsaur Terias	5
Fairy Knight Ingunar	5
Hero Spirit	5
Ghostrick Mummy	5
Ghostrick Skeleton	5
Ghostrick Parade	5
Infestation Ripples	5
Crystal Conclave	5
Lost Blue Breaker	5
Zenmaiday	5
Spiral Serpent	5
Forbidden Arts of the Gishki	5
Overdrive	5
The All-Seeing White Tiger	5
Number C6: Chronomaly Chaos Atlandis	5
Number 18: Heraldry Patriarch	5
Danipon	5
Gagaga Sister	5
Gust Fan	5
Trap of Board Eraser	5
Double Attack	5
"A" Cell Incubator	5
Koa'ki Meiru Valafar	5
Koa'ki Meiru Ice	5
Energy-Absorbing Monolith	5
Reckoned Power	5
Swallow Flip	5
Defenders Intersect	5
D.D. Unicorn Knight	4
Unibird	4
Parallel Selection	4
Rhaimundos of the Red Sword	4
Return Zombie	4
Full Salvo	4
Synchro Magnet	4
Rhinotaurus	4
Foolish Revival	4
Destiny HERO - Departed	4
Cyclone Blade	4
Taunt	4
Brain Golem	4
Ally of Justice Rudra	4
Embryonic Beast	4
Hieroglyph Lithograph	4
Larvas	4
Anthrosaurus	4
Pragtical	4
Garma Sword	4
Garma Sword Oath	4
Beautiful Beast Trainer	4
Graveyard and the Hand of Invitation	4
Unknown Warrior of Fiend	4
Ceremonial Bell	4
Mech Bass	4
Widespread Dud	4
Eternal Drought	4
Flame Champion	4
Armored Starfish	4
Fire Eye	4
Giant Rex	4
Dark Zebra	4
Gate Deeg	4
Taotie, Shadow of the Yang Zing	4
Yang Zing Prana	4
Blackwing - Steam the Cloak	4
Blackwing - Boreas the Sharp	4
Brotherhood of the Fire Fist - Buffalo	4
Earth Chant	4
Soul Drain	4
Naturia Marron	4
Puppet Master	4
Darkstorm Dragon	4
Curse of the Shadow Prison	4
Gagagaback	4
Gagagawind	4
Gravekeeper's Shaman	4
CXyz Simon the Great Moral Leader	4
Spiral Spear Strike	4
Chopman the Desperate Outlaw	4
Collected Power	4
Dark Mambele	4
Inzektor Giga-Weevil	4
Burst Return	4
Breaker the Dark Magical Warrior	4
Rescue Hamster	4
Reverse Buster	4
Number 56: Gold Rat	4
Burgeoning Whirlflame	4
Six Strike - Thunder Blast	4
Magidog	4
Mermail Abyssbalaen	4
Three of a Kind	4
Neo-Spacian Marine Dolphin	4
Neo-Spacian Twinkle Moss	4
Red Dragon Ninja	4
Fishborg Launcher	4
Gamushara	4
Number 72: Shogi Rook	4
Sword Breaker	4
Fire Lake of the Burning Abyss	4
The Traveler and the Burning Abyss	4
Wind-Up Hunter	4
Legendary Wind-Up Key	4
Weights & Zenmaisures	4
Zenmailstrom	4
Koa'ki Meiru Doom	4
Pumprincess the Princess of Ghosts	4
Spell of Pain	4
ZW - Phoenix Bow	4
ZW - Unicorn Spear	4
Zubaba General	4
Guarded Treasure	4
Nekroz Cycle	4
Pyrorex the Elemental Lord	4
Kozmo Dark Destroyer	4
Kozmo Dark Eclipser	4
Kozmo Goodwitch	4
Kozmo Strawman	4
Kozmourning	4
Great Bill	4
Blackwing - Brisote the Tailwind	4
Blackwing - Kogarashi the Wanderer	4
Magical Abductor	4
Majespecter Unicorn - Kirin	4
Majespecter Cyclone	4
Oasis of Dragon Souls	4
Quaking Mirror Force	4
Grave Lure	4
Dimension Wanderer	4
Earthbound Linewalker	4
Ehther the Heavenly Monarch	4
Yosenju Oyam	4
Scary Moth	4
Ultimate Insect LV1	4
The Phantom Knights of Tomb Shield	4
Wisdom-Eye Magician	4
Performapal Odd-Eyes Unicorn	4
Performapal Parrotrio	4
Legendary Knight Critias	4
Legendary Knight Hermos	4
Rocket Hermos Cannon	4
Toon Barrel Dragon	4
Toon Rollback	4
Toon Mask	4
Science Soldier	4
Tricky Spell 4	4
Electromagnetic Turtle	4
Great Phantom Thief	4
Red Nova	4
Card of Sacrifice	4
Gravity Collapse	4
Lazion, the Timelord	4
Millennium Scorpion	4
Predaponics	4
Brave-Eyes Pendulum Dragon	4
Performapal Radish Horse	4
Performapal Gumgumouton	4
Performapal Odd-Eyes Synchron	4
Performapal Dag Daggerman	4
Mimiclay	4
Performapal Life Swordsman	4
Magnet Circle LV2	4
Mirage of Nightmare	4
Cyber Ouroboros	4
Elemental Burst	4
Chrysalis Pantail	4
Instant Neo Space	4
Byroad Sacrifice	4
Elemental Absorber	4
Pair Cycroid	4
Water Leviathan @Ignister	4
Ignister A.I.Land	4
Invoked Purgatrio	4
Invoked Magellanica	4
Cyberse Synchron	4
Mecha Phantom Beast Aerosguin	4
Talkback Lancer	4
Flelf	4
Number 39: Utopia Roots	4
Last Counter	4
Gogogo Talisman	4
Xyz Tribalrivals	4
Number 80: Rhapsody in Berserk	4
Overlay Eater	4
Mogmole	4
Elemental HERO Flash	4
Masked HERO Divine Wind	4
The Supremacy Sun	4
Overwhelm	4
Cockadoodledoo	4
Vylon Pentachloro	4
Vylon Tesseract	4
Vylon Element	4
Forbidden Scripture	4
Escalation of the Monarchs	4
Vanity's Emptiness	4
Raiza the Mega Monarch	4
The Monarchs Erupt	4
Cybernetic Magician	4
Ribbon of Rebirth	4
Half Counter	4
Mosaic Manticore	4
Union Attack	4
Vector Pendulum, the Dracoverlord	4
Amorphage Goliath	4
Amorphage Sloth	4
Amorphage Wrath	4
Lector Pendulum, the Dracoverlord	4
Amorphactor Pain, the Imagination Dracoverlord	4
Amorphous Persona	4
Amorphage Lysis	4
Arisen Gaia the Fierce Knight	4
Black Luster Soldier - Envoy of the Evening Twilight	4
Black Luster Soldier - Sacred Soldier	4
Gishki Avance	4
Gravekeeper's Ambusher	4
Herald of Ultimateness	4
Orea, the Sylvan High Arbiter	4
Infernity Knight	4
Malefic Rainbow Dragon	4
Reeze, Whirlwind of Gusto	4
Caravan of the Ice Barrier	4
General Grunard of the Ice Barrier	4
Gemini Trap Hole	4
Rai-Jin	4
Laval Coatl	4
Final Inzektion	4
Senri Eye	4
Lady Panther	4
The Puppet Magic of Dark Ruler	4
Phantom Beast Rock-Lizard	4
Hade-Hane	4
Cybernetic Cyclopean	4
Pandemonium Watchbear	4
Desert Twister	4
Des Dendle	4
Bamboo Scrap	4
Dark Summoning Beast	4
Metabo Globster	4
Sage of Stillness	4
Test Ape	4
Colosseum - Cage of the Gladiator Beasts	4
Gladiator's Return	4
Ancient Crimson Ape	4
Twinheaded Beast	4
Wind Effigy	4
Light Laser	4
Silver Wing	4
Grapple Blocker	4
Prominence, Molten Swordsman	4
Infernity Reflector	4
Phantom Hand	4
Wattcannon	4
Naturia Mosquito	4
Bright Future	4
Absolute Crusader	4
The Resolute Meklord Army	4
Lady Assailant of Flames	4
Troposphere	4
Gravelstorm	4
Fenrir the Nordic Wolf	4
Jormungardr the Nordic Serpent	4
Colossal Fighter/Assault Mode	4
Damage Vaccine Omega MAX	4
Dark Magic Twin Burst	4
Steelswarm Longhorn	4
The Tyrant Neptune	4
Wind-Up Bat	4
Naturia Pineapple	4
Rose Archer	4
Number 79: Battlin' Boxer Nova Kaiser	4
Revolving Switchyard	4
R-Genex Oracle	4
Synchro Gift	4
Genex Ally Solid	4
Machina Megaform	4
Lightray Sorcerer	4
Ghostrick Nekomusume	4
Ghostrick Warwolf	4
Ghostrick Break	4
Steelswarm Sentinel	4
Hidden Temples of Necrovalley	4
Memory Loss	4
Galaxy-Eyes Cloudragon	4
Paladin of Photon Dragon	4
Luminous Dragon Ritual	4
Sealing Ceremony of Raiton	4
Crashbug Road	4
Latinum, Exarch of Dark World	4
Stygian Dirge	4
Number C15: Gimmick Puppet Giant Hunter	4
Number C40: Gimmick Puppet of Dark Strings	4
Number C88: Gimmick Puppet Disaster Leo	4
Duck Fighter	4
Full Armored Black Ray Lancer	4
Pyramid Energy	4
Chain Dispel	4
Gishki Photomirror	4
Madolche Chickolates	4
Sealing Ceremony of Katon	4
Hyo	4
Regenerating Rose	4
Rush Warrior	4
Synchron Carrier	4
Jet Synchron	4
Shadowslayer	4
Arsenal Bug	4
Super Double Summon	4
Darkblaze Dragon	4
Shark Cruiser	4
Worm Ugly	4
Crevice Into the Different Dimension	4
Gishki Reliever	4
Scrap Worm	4
Sharkraken	4
Wiseman's Chalice	3
Gauntlet Warrior	3
Chain Whirlwind	3
Enraged Muka Muka	3
D - Fortune	3
Shapesnatch	3
Ally of Justice Reverse Break	3
Demotion	3
Victoria	3
Maiden of Macabre	3
G.B. Hunter	3
Calming Magic	3
Worm Noble	3
The Secret of the Bandit	3
Synchar	3
Invitation to a Dark Sleep	3
Penumbral Soldier Lady	3
Living Vase	3
The Thing That Hides in the Mud	3
Ancient Lizard Warrior	3
Akakieisu	3
King Fog	3
Penguin Torpedo	3
Crow Goblin	3
Dice Armadillo	3
Roaring Ocean Snake	3
Rose Spectre of Dunn	3
Ancient Tree of Enlightenment	3
The Mask of Remnants	3
Wing Eagle	3
Z-ONE	3
Apoqliphort Towers	3
Night Dragolich	3
Yang Zing Brutality	3
Yang Zing Unleashed	3
Totem Bird	3
Paladin of White Dragon	3
Brotherhood of the Fire Fist - Rhino	3
Brotherhood of the Fire Fist - Snake	3
Bujingi Swallow	3
Bujinunity	3
Bujincident	3
Dragon Manipulator	3
Contrast HERO Chaos	3
Champion's Vigilance	3
Number 65: Djinn Buster	3
Gagagatag	3
Dark General Freed	3
Strength of Prophecy	3
Mechquipped Angineer	3
Dragoons of Draconia	3
Pendulum Shift	3
Synchro Change	3
Number 63: Shamoji Soldier	3
Inari Fire	3
That Wacky Alchemy!	3
Symphonic Warrior Basses	3
Symphonic Warrior Drumss	3
Symphonic Warrior Piaano	3
Illusory Snatcher	3
Space Gift	3
Noble Knight Peredur	3
Fish and Kicks	3
Underworld Egg Clutch	3
Assault Teleport	3
Assault Slash	3
Xyz Wrath	3
Rocket Jumper	3
Dawn Knight	3
Angel of Zera	3
Artifact Lancea	3
Hymn of Light	3
Malacoda, Netherlord of the Burning Abyss	3
Mistake	3
Spiritual Light Art - Hijiri	3
Extra Veiler	3
Tour Bus To Forbidden Realms	3
Aquaactress Guppy	3
Aquaactress Tetra	3
Dance Princess of the Nekroz	3
Nekroz of Decisive Armor	3
Puzzle Reborn	3
Archfiend Eccentrick	3
Dark Doriado	3
Elemental HERO Marine Neos	3
Gem-Knight Seraphinite	3
Xyz Double Back	3
Artifact Aegis	3
Artifact Chakram	3
Caius the Mega Monarch	3
Yosen Whirlwind	3
Booby Trap E	3
Odd-Eyes Vortex Dragon	3
Odd-Eyes Meteorburst Dragon	3
Odd-Eyes Absolute Dragon	3
Performapal Springoose	3
Tamtam the Melodious Diva	3
Bloom Prima the Melodious Choir	3
Spark Blaster	3
Curse of Aging	3
World Suppression	3
The Dragon's Bead	3
Earthshaker	3
Armored Glass	3
Buster Rancher	3
Gust	3
Counter Cleaner	3
Ancient Tool	3
Guardian Dreadscythe	3
Butterfly Dagger - Elma	3
Harpie Harpist	3
Mirror Force Dragon	3
Return of the Doomed	3
Deskbot 001	3
Deskbot 002	3
Deskbot 003	3
Deskbot 004	3
Heavy Storm Duster	3
Cocoon of Ultra Evolution	3
Majiosheldon	3
Fiendish Engine Omega	3
Rescue Warrior	3
Doom Virus Dragon	3
Blackboost	3
Rose Fairy	3
Nutrient Z	3
Advance Force	3
Junk Anchor	3
Accel Synchron	3
Tatsunoko	3
Kaiser Vorse Raider	3
Rapid Warrior	3
Catapult Warrior	3
Infinite Light	3
Confusion Chaff	3
Cipher Bit	3
Cipher Spectrum	3
Cyber Tutubon	3
Cyber Petit Angel	3
Cyber Angel Natasha	3
Cyber Angel Vrash	3
Machine Angel Absolute Ritual	3
Ritual Sanctuary	3
D/D Lamia	3
D/D/D Chaos King Apocalypse	3
Forbidden Dark Contract with the Swamp King	3
D/D/D Cursed King Siegfried	3
D/D Ghost	3
Destiny HERO - Decider	3
Destiny HERO - Dreamer	3
Destiny HERO - Drilldark	3
Destiny HERO - Dynatag	3
D-Fusion	3
Destiny HERO - Dystopia	3
Flower Cardian Cherry Blossom with Curtain	3
Flower Cardian Paulownia	3
Flower Cardian Peony with Butterfly	3
Flower Cardian Pine	3
Flower Cardian Willow	3
Flower Cardian Zebra Grass	3
Super Koi Koi	3
Flower Cardian Lightflare	3
Flower Cardian Lightshower	3
Fluffal Wings	3
Brilliant Spark	3
Predaplant Drosophyllum Hydra	3
Greedy Venom Fusion Dragon	3
Speedroid Horse Stilts	3
Follow Wing	3
Speedroid Maliciousmagnet	3
Speedroid Rubberband Plane	3
Speedroid Skull Marbles	3
Ancient Gear Reborn	3
Performapal Revue Dancer	3
Performapal Sky Magician	3
Performapal Sky Pupil	3
Magician's Left Hand	3
Magician's Restage	3
Magician's Right Hand	3
Fortissimo	3
Pianissimo	3
Rank-Up-Magic Cipher Ascension	3
Neo Galaxy-Eyes Cipher Dragon	3
Performapal Coin Dragon	3
Break Away	3
Dragoncaller Magician	3
Performapal Whim Witch	3
Timebreaker Magician	3
Odd-Eyes Phantom Dragon	3
Performapal Flip Hippo	3
Performapal Odd-Eyes Minitaurus	3
Performapal Odd-Eyes Dissolver	3
Odd-Eyes Saber Dragon	3
Odd-Eyes Gravity Dragon	3
Superheavy Samurai Soulpeacemaker	3
Block Spider	3
Chaos Ancient Gear Giant	3
Raidraptor - Necro Vulture	3
Windwitch - Glass Bell	3
Windwitch - Ice Bell	3
Windwitch - Snow Bell	3
Lost Wind	3
Windwitch - Crystal Bell	3
Windwitch - Winter Bell	3
Raidraptor - Stranger Falcon	3
Double Resonator	3
Red Gardna	3
Red Mirror	3
Red Warg	3
King Scarlet	3
Tyrant Red Dragon Archfiend	3
Predaplant Pterapenthes	3
Predaplant Banksiogre	3
Predaplant Ophrys Scorpio	3
Metalfoes Goldriver	3
Metalfoes Silverd	3
Metalfoes Steelen	3
Raremetalfoes Bismugear	3
Fullmetalfoes Fusion	3
Metalfoes Fusion	3
Metalfoes Adamante	3
Metalfoes Crimsonite	3
Metalfoes Orichalc	3
Supreme King Dragon Darkwurm	3
Supreme King Gate Infinity	3
Supreme King Gate Zero	3
Double Iris Magician	3
Supreme King Z-ARC	3
Twilight Ninja Kagen	3
Dizzying Winds of Yosen Village	3
Lyrilusc - Cobalt Sparrow	3
Lyrilusc - Sapphire Swallow	3
Lyrilusc - Turquoise Warbler	3
Lyrilusc - Independent Nightingale	3
Lyrilusc - Assembled Nightingale	3
Queen's Pawn	3
Master of the Flaming Dragonswords	3
Chrysalis Larva	3
Chrysalis Mole	3
Neos Wiseman	3
Card Blocker	3
Elemental HERO Storm Neos	3
Trojan Blast	3
Infinity Dark	3
White Duston	3
White Tiger Summoner	3
Master Craftsman Gamil	3
Blizzard Warrior	3
Snowdust Dragon	3
Tindangle Intruder	3
Tindangle Protector	3
A.I.'s Ritual	3
Cyberse Quantum Dragon	3
Firewall eXceed Dragon	3
Mistaken Arrest	3
The Book of the Law	3
Invoked Raidjin	3
Defect Compiler	3
Statue of Anguish Pattern	3
Hack Worm	3
Jack Wyvern	3
Air Cracking Storm	3
Pulse Mines	3
Power-Up Adapter	3
Token Sundae	3
Trickstar Band Sweet Guitar	3
Number C65: King Overfiend	3
Rank-Down-Magic Numeron Fall	3
Chronomaly Winged Sphinx	3
Big Whale	3
Heroic Gift	3
Xyz Xtreme !!	3
Photon Chargeman	3
Panzer Dragon	3
Xyz Shift	3
Dododo Buster	3
Rose Bud	3
Red-Headed Oni	3
Yellow-Bellied Oni	3
Golden Bamboo Sword	3
Soul Devouring Bamboo Sword	3
Performapal Stamp Turtle	3
Thestalos the Mega Monarch	3
Zaborg the Mega Monarch	3
Condemned Maiden	3
Psi-Blocker	3
Attention!	3
Extra Buck	3
Fiendish Rhino Warrior	3
Magical King Moonstar	3
Skilled Red Magician	3
Red Supremacy	3
Hot Red Dragon Archfiend Abyss	3
Hot Red Dragon Archfiend Bane	3
Hot Red Dragon Archfiend King Calamity	3
Spiritual Whisper	3
Peropero Cerperus	3
Putrid Pudding Body Buddies	3
Back-Up Rider	3
Cattle Call	3
Moon Mirror Shield	3
Zefrasaber, Swordmaster of the Nekroz	3
Oracle of Zefra	3
Chosen of Zefra	3
Pendulum Rising	3
Bad Luck Blast	3
Hi-Five the Sky	3
Ghost Charon, the Underworld Boatman	3
Graydle Alligator	3
Graydle Cobra	3
Graydle Eagle	3
Graydle Slime	3
Graydle Impact	3
Tuner's High	3
Graydle Parasite	3
Graydle Split	3
Graydle Dragon	3
Majespecter Supercell	3
Red-Eyes Toon Dragon	3
Toon Buster Blader	3
Roulette Spider	3
Black Metal Dragon	3
The Black Stone of Legend	3
Red-Eyes Archfiend of Lightning	3
Paladin of Dark Dragon	3
Dark Dragon Ritual	3
Red-Eyes Fusion	3
Archfiend Black Skull Dragon	3
Red-Eyes Flare Metal Dragon	3
Psychic Blade	3
First-Aid Squad	3
Unwavering Bond	3
Rose Paladin	3
Graceful Tear	3
Side Effects?	3
Super Soldier Rebirth	3
Sky Galloping Gaia the Dragon Champion	3
Xyz Soul	3
Buster Blader, the Destruction Swordmaster	3
Buster Whelp of the Destruction Swordsman	3
Dragon Buster Destruction Sword	3
Destruction Swordsman Fusion	3
Buster Blader, the Dragon Destroyer Swordsman	3
Buster Dragon	3
Dark Sanctuary	3
Mutant Mindmaster	3
Stegocyber	3
Psychic Shockwave	3
Wightprincess	3
Gishki Natalia	3
Beginning Knight	3
Evening Twilight Knight	3
Number 82: Heartlandraco	3
Space-Time Police	3
Traptrix Dionaea	3
Chaos Trap Hole	3
U.A. Goalkeeper	3
U.A. Midfielder	3
U.A. Mighty Slugger	3
U.A. Perfect Ace	3
U.A. Powered Jersey	3
U.A. Stadium	3
Kamui, Hope of Gusto	3
Paleozoic Canadia	3
Paleozoic Dinomischus	3
Paleozoic Eldonia	3
Paleozoic Hallucigenia	3
Paleozoic Leanchoilia	3
Paleozoic Marrella	3
Paleozoic Olenoides	3
Paleozoic Pikaia	3
Paleozoic Anomalocaris	3
Paleozoic Opabinia	3
Zoodiac Bunnyblast	3
Zoodiac Kataroost	3
Zoodiac Ramram	3
Zoodiac Thoroughblade	3
Zoodiac Whiptail	3
Overlay Sentinel	3
Zoodiac Combo	3
Zoodiac Chakanine	3
Zoodiac Hammerkong	3
Zoodiac Tigermortar	3
